Symbol,Name,산업분류(중분류),cheap_mean_3y,MarketPriceProxy,Base_intrinsic,undervaluation_base,Conservative,Base,Optimistic,undervaluation_Conservative,undervaluation_Base,undervaluation_Optimistic,robust_score,final_score
A001670,경남모직,섬유제품 제조업; 의복제외,,,,,,,,,,,,0.0
A002550,KB손해보험,보험업,,,,,,,,,,,,0.0
A017010,제너비오믹스,"의료, 정밀, 광학기기 및 시계 제조업",,,,,,,,,,,,0.0
A004660,신동방CP,식료품 제조업,,,,,,,,,,,,0.0
A034660,제넥셀,"의료, 정밀, 광학기기 및 시계 제조업",,,,,,,,,,,,0.0
A056020,쿨투,"의료, 정밀, 광학기기 및 시계 제조업",,,,,,,,,,,,0.0
A043890,한빛방송,방송 및 영상·오디오물 제공 서비스업,,,,,,,,,,,,0.0
A043630,지앤알,"의료, 정밀, 광학기기 및 시계 제조업",,,,,,,,,,,,0.0
A042960,창민테크,"의료, 정밀, 광학기기 및 시계 제조업",,,,,,,,,,,,0.0
A017160,세븐코스프,식료품 제조업,,,0.0027195536692707,,0.0024974526093892,0.0027195536692707,0.0029666364458737,,,,,0.0
A010730,금강화섬,섬유제품 제조업; 의복제외,,,,,,,,,,,,0.0
A035210,티브로드도봉강북방송,방송 및 영상·오디오물 제공 서비스업,,,,,,,,,,,,0.0
A017210,코닉스,"의료, 정밀, 광학기기 및 시계 제조업",,,,,,,,,,,,0.0
A014300,선진지주,식료품 제조업,,,,,,,,,,,,0.0
A003940,삼양제넥스,식료품 제조업,,,,,,,,,,,,0.0
A052350,코아에스앤아이,"의료, 정밀, 광학기기 및 시계 제조업",,,,,,,,,,,,0.0
A023420,유진종합개발,비금속 광물제품 제조업,,,,,,,,,,,,0.0
A009220,그로웰전자,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A003930,부흥,"의복, 의복 액세서리 및 모피제품 제조업",,,,,,,,,,,,0.0
A011470,기산,종합 건설업,,,,,,,,,,,,0.0
A002010,삼성건설,종합 건설업,,,,,,,,,,,,0.0
A002530,벽산건설,종합 건설업,,,,,,,,,,,,0.0
A002080,벽산개발,종합 건설업,,,,,,,,,,,,0.0
A015060,미주실업,종합 건설업,,,,,,,,,,,,0.0
A017620,라인건설,종합 건설업,,,,,,,,,,,,0.0
A010530,라이프주택개발,종합 건설업,,,,,,,,,,,,0.0
A002950,두산건설,종합 건설업,,,,,,,,,,,,0.0
A012270,동신,종합 건설업,,,,,,,,,,,,0.0
A001980,대호,종합 건설업,,,,,,,,,,,,0.0
A000380,대아건설,종합 건설업,,,,,,,,,,,,0.0
A000570,금호건설,종합 건설업,,,,,,,,,,,,0.0
A006210,휴리프,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A001700,공영토건,종합 건설업,,,,,,,,,,,,0.0
A004200,고려개발,종합 건설업,,,,,,,,,,,,0.0
A002050,경향건설,종합 건설업,,,,,,,,,,,,0.0
A475150,SK이터닉스,종합 건설업,,,,,,,,,,,,0.0
A080570,IC코퍼레이션,종합 건설업,,,,,,,,,,,,0.0
A013200,C&우방,종합 건설업,,,,,,,,,,,,0.0
A069470,제로원인터랙티브,정보서비스업,,,,,,,,,,,,0.0
A059720,야호,정보서비스업,,,,,,,,,,,,0.0
A030420,디패션,정보서비스업,,,,,,,,,,,,0.0
A950030,네프로아이티,정보서비스업,,,,,,,,,,,,0.0
A002180,삼익건설,종합 건설업,,,,,,,,,,,,0.0
A005580,삼익주택,종합 건설업,,,,,,,,,,,,0.0
A025150,삼주건설,종합 건설업,,,,,,,,,,,,0.0
A001600,서광건설,종합 건설업,,,,,,,,,,,,0.0
A041310,모빌링크,출판업,,,,,,,,,,,,0.0
A055000,동서정보기술,출판업,,,,,,,,,,,,0.0
A044640,동부CNI,출판업,,,,,,,,,,,,0.0
A045380,더존디지털,출판업,,,,,,,,,,,,0.0
A037220,넥스텔,출판업,,,,,,,,,,,,0.0
A037830,글로포스트,출판업,,,0.005190363445911,,0.0046481766182661,0.0051341284712193,0.0056965006006856,,,,,0.0
A034600,글로웍스,출판업,,,,,,,,,,,,0.0
A011840,계몽사,출판업,,,,,,,,,,,,0.0
A065810,UC아이콜스,출판업,,,,,,,,,,,,0.0
A052310,H1바이오,출판업,,,-5.428574377094153e-05,,-4.238731601221026e-05,-5.428574377094153e-05,-6.77293165779158e-05,,,,,0.0
A037150,CJ인터넷,출판업,,,,,,,,,,,,0.0
A036360,3SOFT,출판업,,,,,,,,,,,,0.0
A035830,메카포럼,"창작, 예술 및 여가관련 서비스업",,,-0.0001429034332193,,-0.0001065062899997,-0.0001429034332193,-0.0001846147832402,,,,,0.0
A005660,한진건설,종합 건설업,,,,,,,,,,,,0.0
A011510,청구,종합 건설업,,,,,,,,,,,,0.0
A015110,중앙건설,종합 건설업,,,,,,,,,,,,0.0
A004320,울트라건설,종합 건설업,,,,,,,,,,,,0.0
A008640,우성건설,종합 건설업,,,,,,,,,,,,0.0
A006160,신화건설,종합 건설업,,,,,,,,,,,,0.0
A014350,신일건업,종합 건설업,,,,,,,,,,,,0.0
A012090,성원건설,종합 건설업,,,,,,,,,,,,0.0
A010030,흥양,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A032050,후야인포넷,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A053890,미디어코프,출판업,,,,,,,,,,,,0.0
A011050,케드콤,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A027350,텔슨전자,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A043690,테크메이트,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A032420,터보테크,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A017320,태일정밀,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A060840,태영텔스타,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A036210,태산엘시디,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A041800,코디콤,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A038830,케이엠에스,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A066340,케이에스알,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,-3.0470245767545283e-05,,-2.291051173349821e-05,-3.0470245767545283e-05,-3.892324046681192e-05,,,,,0.0
A073780,케이디세코,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A032570,카라반케이디이,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A038960,현주컴퓨터,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A035270,청람디지탈,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A061050,지앤디윈텍,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A060750,제이콤,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A086200,제이앤유글로벌,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A036790,자강,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A014010,인터피온반도체,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A006510,인켈,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A012260,이지닷컴,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A047450,이앤텍,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A032180,이수세라믹,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A018180,텔슨정보통신,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A052290,트레이스,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A053070,트리니티,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,-3.5677488318249854e-05,,-2.671625198790357e-05,-3.5677488318249854e-05,-4.583914233798069e-05,,,,,0.0
A123260,파인넥스,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A042100,현대오토넷,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A029890,현대반도체,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A035910,현대멀티캡,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A036270,헤쎄나,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A012400,허메스홀딩스,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A489790,한화비전,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A041940,한텔,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A007000,한주전자,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A036020,한아시스템,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A044570,한빛전자통신,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A016550,한별텔레콤,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A006150,한메NS,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A079340,하이럭스,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A082390,피엘에이,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A065270,플렉스컴,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A057330,플래닛82,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A014420,프로비타,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A042570,퓨쳐비젼,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,-1.9921504529723868e-05,,-1.4908756020010816e-05,-1.9921504529723868e-05,-2.554861070400422e-05,,,,,0.0
A037240,평안물산,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A063350,팬택앤큐리텔,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,0.0016497781014354,,0.001182506859573,0.0016497781014354,0.0023327335212079,,,,,0.0
A025930,팬택,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A085680,모빌탑,출판업,,,,,,,,,,,,0.0
A213090,미래테크놀로지,출판업,,,,,,,,,,,,0.0
A034980,이론테크,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A011940,태영판지공업,"펄프, 종이 및 종이제품 제조업",,,,,,,,,,,,0.0
A013850,교하,화학물질 및 화학제품 제조업; 의약품 제외,,,,,,,,,,,,0.0
A004460,고합,화학물질 및 화학제품 제조업; 의약품 제외,,,0.0,,-4.927468750304286e-07,0.0,7.741497112444885e-07,,,,,0.0
A010110,고려화학,화학물질 및 화학제품 제조업; 의약품 제외,,,,,,,,,,,,0.0
A021170,고려석유화학,화학물질 및 화학제품 제조업; 의약품 제외,,,,,,,,,,,,0.0
A071660,SSCP,화학물질 및 화학제품 제조업; 의약품 제외,,,-0.0046072142851914,,-0.0034171755762955,-0.0046072142851914,-0.0059855284087945,,,,,0.0
A036490,SK머티리얼즈,화학물질 및 화학제품 제조업; 의약품 제외,,,,,,,,,,,,0.0
A012990,LG석유화학,화학물질 및 화학제품 제조업; 의약품 제외,,,,,,,,,,,,0.0
A007190,한솔아트원제지,"펄프, 종이 및 종이제품 제조업",,,,,,,,,,,,0.0
A002300,한국제지,"펄프, 종이 및 종이제품 제조업",,,,,,,,,,,,0.0
A013820,피앤텍,"펄프, 종이 및 종이제품 제조업",,,,,,,,,,,,0.0
A005600,중앙제지,"펄프, 종이 및 종이제품 제조업",,,,,,,,,,,,0.0
A039990,코아정보,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",,,,,,,,,,,,0.0
A009380,아세아페이퍼텍,"펄프, 종이 및 종이제품 제조업",,,,,,,,,,,,0.0
A005100,쌍용제지,"펄프, 종이 및 종이제품 제조업",,,,,,,,,,,,0.0
A012190,신호페이퍼,"펄프, 종이 및 종이제품 제조업",,,,,,,,,,,,0.0
A019380,신강제지,"펄프, 종이 및 종이제품 제조업",,,,,,,,,,,,0.0
A016430,동신제지,"펄프, 종이 및 종이제품 제조업",,,,,,,,,,,,0.0
A001950,남한제지,"펄프, 종이 및 종이제품 제조업",,,,,,,,,,,,0.0
A006290,인천정유,"코크스, 연탄 및 석유정제품 제조업",,,,,,,,,,,,0.0
A026180,현대정보기술,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",,,,,,,,,,,,0.0
A037020,한와이어리스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",,,,,,,,,,,,0.0
A060660,한도하이테크,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",,,,,,,,,,,,0.0
A014740,금호케미칼,화학물질 및 화학제품 제조업; 의약품 제외,,,,,,,,,,,,0.0
A008950,동부화학,화학물질 및 화학제품 제조업; 의약품 제외,,,,,,,,,,,,0.0
A001400,동산씨앤지,화학물질 및 화학제품 제조업; 의약품 제외,,,,,,,,,,,,0.0
A013450,동성하이켐,화학물질 및 화학제품 제조업; 의약품 제외,,,,,,,,,,,,0.0
A011720,현대페인트,화학물질 및 화학제품 제조업; 의약품 제외,,,,,,,,,,,,0.0
A025850,한화화인케미칼,화학물질 및 화학제품 제조업; 의약품 제외,,,,,,,,,,,,0.0
A002130,피어리스,화학물질 및 화학제품 제조업; 의약품 제외,,,,,,,,,,,,0.0
A065610,폴리플러스,화학물질 및 화학제품 제조업; 의약품 제외,,,-9.582217831658244e-05,,-7.121891352514147e-05,-9.582217831658244e-05,-0.000124189472256,,,,,0.0
A011020,코오롱유화,화학물질 및 화학제품 제조업; 의약품 제외,,,,,,,,,,,,0.0
A064420,케이피케미칼,화학물질 및 화학제품 제조업; 의약품 제외,,,,,,,,,,,,0.0
A017740,주화산업,화학물질 및 화학제품 제조업; 의약품 제외,,,,,,,,,,,,0.0
A001300,제일모직,화학물질 및 화학제품 제조업; 의약품 제외,,,,,,,,,,,,0.0
A221610,자안바이오,화학물질 및 화학제품 제조업; 의약품 제외,,,,,,,,,,,,0.0
A003430,유진화학,화학물질 및 화학제품 제조업; 의약품 제외,,,,,,,,,,,,0.0
A015390,엘앤씨피,화학물질 및 화학제품 제조업; 의약품 제외,,,,,,,,,,,,0.0
A036500,에스에스컴텍,화학물질 및 화학제품 제조업; 의약품 제외,,,,,,,,,,,,0.0
A020490,아이씨켐,화학물질 및 화학제품 제조업; 의약품 제외,,,,,,,,,,,,0.0
A001160,신원제이엠씨,화학물질 및 화학제품 제조업; 의약품 제외,,,,,,,,,,,,0.0
A011450,송원칼라,화학물질 및 화학제품 제조업; 의약품 제외,,,,,,,,,,,,0.0
A007910,세원화성,화학물질 및 화학제품 제조업; 의약품 제외,,,,,,,,,,,,0.0
A001150,서통,화학물질 및 화학제품 제조업; 의약품 제외,,,,,,,,,,,,0.0
A053040,블루젬디앤씨,화학물질 및 화학제품 제조업; 의약품 제외,,,0.0386179846512726,,0.0374948127434079,0.0414774856117157,0.0461111546505752,,,,,0.0
A010330,라미화장품,화학물질 및 화학제품 제조업; 의약품 제외,,,,,,,,,,,,0.0
A002740,동양화학,화학물질 및 화학제품 제조업; 의약품 제외,,,,,,,,,,,,0.0
A005190,동성화학,화학물질 및 화학제품 제조업; 의약품 제외,,,,,,,,,,,,0.0
A048540,하이콤,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",,,,,,,,,,,,0.0
A037410,코리아링크,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",,,,,,,,,,,,0.0
A035400,브이에스에스티,출판업,,,,,,,,,,,,0.0
A046240,에스브이에이치,출판업,,,,,,,,,,,,0.0
A033850,지노시스템,출판업,,,,,,,,,,,,0.0
A044370,조이토토,출판업,,,,,,,,,,,,0.0
A073930,제너시스템즈,출판업,,,,,,,,,,,,0.0
A041630,인젠,출판업,,,,,,,,,,,,0.0
A073130,인스프리트,출판업,,,,,,,,,,,,0.0
A050640,이룸지엔지,출판업,,,,,,,,,,,,0.0
A041030,이루넷,출판업,,,,,,,,,,,,0.0
A056200,엠넷미디어,출판업,,,,,,,,,,,,0.0
A040130,엔플렉스,출판업,,,,,,,,,,,,0.0
A081500,엑스씨이,출판업,,,,,,,,,,,,0.0
A053960,어플라이드,출판업,,,,,,,,,,,,0.0
A035450,지아이바이오,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",,,-0.0002450472240565,,-0.0001841647352799,-0.0002450472240565,-0.0003131382544906,,,,,0.0
A038320,어울림정보,출판업,,,-0.000121478228974,,-9.03281807017718e-05,-0.000121478228974,-0.0001573585868265,,,,,0.0
A033280,어울림엘시스,출판업,,,,,,,,,,,,0.0
A032600,애드모바일,출판업,,,,,,,,,,,,0.0
A038100,아이엠아이티,출판업,,,,,,,,,,,,0.0
A052810,아시아미디어홀딩스,출판업,,,,,,,,,,,,0.0
A041060,아라온테크,출판업,,,,,,,,,,,,0.0
A078700,신지소프트,출판업,,,,,,,,,,,,0.0
A037060,시큐어소프트,출판업,,,,,,,,,,,,0.0
A063280,사이버패스,출판업,,,,,,,,,,,,0.0
A033720,블루스톤,출판업,,,,,,,,,,,,0.0
A038920,지이엔에프,출판업,,,-0.0003439938949679,,-0.000258633430173,-0.0003439938949679,-0.0004398261381445,,,,,0.0
A053170,코스모스피엘씨,출판업,,,,,,,,,,,,0.0
A056850,코어비트,출판업,,,,,,,,,,,,0.0
A022520,코오롱아이넷,출판업,,,,,,,,,,,,0.0
A052640,제네시스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",,,,,,,,,,,,0.0
A041450,인네트,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",,,,,,,,,,,,0.0
A040780,유니씨앤티,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",,,,,,,,,,,,0.0
A037750,엔써,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",,,,,,,,,,,,0.0
A054170,엔빅스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",,,,,,,,,,,,0.0
A055970,에너윈,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",,,,,,,,,,,,0.0
A057110,아이티센,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",,,,,,,,,,,,0.0
A046000,모디아,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",,,,,,,,,,,,0.0
A040180,대양글로벌,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",,,,,,,,,,,,0.0
A045240,뉴씨앤씨,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",,,,,,,,,,,,0.0
A065910,PW제네틱스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",,,,,,,,,,,,0.0
A032380,핸디소프트,출판업,,,,,,,,,,,,0.0
A077280,한컴지엠디,출판업,,,,,,,,,,,,0.0
A036720,한빛네트,출판업,,,,,,,,,,,,0.0
A057100,하이스마텍,출판업,,,,,,,,,,,,0.0
A039580,피코소프트,출판업,,,,,,,,,,,,0.0
A036660,플러스프로핏,출판업,,,,,,,,,,,,0.0
A058690,퓨쳐인포넷,출판업,,,-0.0017349549514785,,-0.0012699197575918,-0.0017349549514785,-0.0022892258494164,,,,,0.0
A048270,포넷,출판업,,,,,,,,,,,,0.0
A058900,투미비티,출판업,,,,,,,,,,,,0.0
A037550,클라스타,출판업,,,,,,,,,,,,0.0
A045400,이롬텍,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A045310,이레전자산업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A033880,블루멈,"의복, 의복 액세서리 및 모피제품 제조업",,,,,,,,,,,,0.0
A045710,온미디어,전문 서비스업,,,,,,,,,,,,0.0
A049690,포휴먼,전문 서비스업,,,,,,,,,,,,0.0
A950010,평산차업 KDR,전문 서비스업,,,,,,,,,,,,0.0
A900020,코웰이홀딩스,전문 서비스업,,,,,,,,,,,,0.0
A900090,차이나하오란,전문 서비스업,,,,,,,,,,,,0.0
A900040,차이나그레이트,전문 서비스업,,,,,,,,,,,,0.0
A900050,중국원양자원,전문 서비스업,,,,,,,,,,,,0.0
A900060,중국식품포장,전문 서비스업,,,,,,,,,,,,0.0
A950070,중국고섬,전문 서비스업,,,,,,,,,,,,0.0
A900130,웨이포트,전문 서비스업,,,,,,,,,,,,0.0
A900180,완리,전문 서비스업,,,,,,,,,,,,0.0
A900030,연합과기,전문 서비스업,,,,,,,,,,,,0.0
A008900,티이씨앤코,전기장비 제조업,,,,,,,,,,,,0.0
A900080,에스앤씨엔진그룹,전문 서비스업,,,,,,,,,,,,0.0
A900150,성융광전투자,전문 서비스업,,,,,,,,,,,,0.0
A005620,대성합동지주,전문 서비스업,,,,,,,,,,,,0.0
A003600,SK,전문 서비스업,,,,,,,,,,,,0.0
A002610,LGEI,전문 서비스업,,,,,,,,,,,,0.0
A499790,GS피앤엘,전문 서비스업,,,,,,,,,,,,0.0
A050470,CT&T,전문 서비스업,,,,,,,,,,,,0.0
A900010,3노드디지탈,전문 서비스업,,,,,,,,,,,,0.0
A023890,한국아트라스비엑스,전기장비 제조업,,,,,,,,,,,,0.0
A008320,한국기술산업,전기장비 제조업,,,,,,,,,,,,0.0
A024660,하림홀딩스,전문 서비스업,,,,,,,,,,,,0.0
A012010,삼산,전문직별 공사업,,,,,,,,,,,,0.0
A111610,승화프리텍,전문직별 공사업,,,,,,,,,,,,0.0
A074150,엠제이비,전문직별 공사업,,,,,,,,,,,,0.0
A027840,고덴시,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A008780,i 인프라,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A031800,ST&I,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A011650,LG정보,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A016990,LG마이크론,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A055810,KTC텔레콤,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A036760,KNS홀딩스,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A018590,KNC,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A008480,KEP전자,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A046810,KEPS,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A037110,JS,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A053870,GT&T,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A014040,GPS,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A054020,GK파워,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A056340,CU전자,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A036820,BET,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A015670,AP우주통신,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A037730,3R,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A019640,희훈디앤지,전문직별 공사업,,,,,,,,,,,,0.0
A013630,휴먼이노텍,전문직별 공사업,,,,,,,,,,,,0.0
A068150,케이엔씨글로벌,전문직별 공사업,,,,,,,,,,,,0.0
A045290,포네이처,전기장비 제조업,,,,,,,,,,,,0.0
A038050,트래픽 ITS,전기장비 제조업,,,,,,,,,,,,0.0
A012410,글로스텍,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,0.0
A016170,카카오M,인쇄 및 기록매체 복제업,,,,,,,,,,,,0.0
A033600,럭슬,자동차 및 트레일러 제조업,,,,,,,,,,,,0.0
A016040,디에스피,자동차 및 트레일러 제조업,,,,,,,,,,,,0.0
A018720,동양기공,자동차 및 트레일러 제조업,,,,,,,,,,,,0.0
A047060,덴소풍성,자동차 및 트레일러 제조업,,,,,,,,,,,,0.0
A015730,대우정밀공업,자동차 및 트레일러 제조업,,,,,,,,,,,,0.0
A008400,C&중공업,자동차 및 트레일러 제조업,,,,,,,,,,,,0.0
A009650,현대차서비스,자동차 및 부품 판매업,,,,,,,,,,,,0.0
A004550,대우송도개발,자동차 및 부품 판매업,,,,,,,,,,,,0.0
A007170,기아자동차판매,자동차 및 부품 판매업,,,,,,,,,,,,0.0
A038810,포이보스,인쇄 및 기록매체 복제업,,,,,,,,,,,,0.0
A045920,화림모드,"의복, 의복 액세서리 및 모피제품 제조업",,,,,,,,,,,,0.0
A048140,태광이엔시,전기장비 제조업,,,,,,,,,,,,0.0
A017090,풍연,"의복, 의복 액세서리 및 모피제품 제조업",,,,,,,,,,,,0.0
A046930,타임,"의복, 의복 액세서리 및 모피제품 제조업",,,,,,,,,,,,0.0
A004620,캠브리지코오롱,"의복, 의복 액세서리 및 모피제품 제조업",,,,,,,,,,,,0.0
A006240,진도물산,"의복, 의복 액세서리 및 모피제품 제조업",,,,,,,,,,,,0.0
A005760,위너스인프라인,"의복, 의복 액세서리 및 모피제품 제조업",,,,,,,,,,,,0.0
A060550,우수씨엔에스,"의복, 의복 액세서리 및 모피제품 제조업",,,,,,,,,,,,0.0
A058680,오브제,"의복, 의복 액세서리 및 모피제품 제조업",,,,,,,,,,,,0.0
A037380,에이원마이크로,"의복, 의복 액세서리 및 모피제품 제조업",,,,,,,,,,,,0.0
A008030,아이텍스필,"의복, 의복 액세서리 및 모피제품 제조업",,,,,,,,,,,,0.0
A009330,삼애인더스,"의복, 의복 액세서리 및 모피제품 제조업",,,,,,,,,,,,0.0
A005790,만도기계,자동차 및 트레일러 제조업,,,,,,,,,,,,0.0
A158380,삼목강업,자동차 및 트레일러 제조업,,,,,,,,,,,,0.0
A004280,아시아자동차,자동차 및 트레일러 제조업,,,,,,,,,,,,0.0
A005330,카스코,자동차 및 트레일러 제조업,,,,,,,,,,,,0.0
A045050,큐리어스,전기장비 제조업,,,,,,,,,,,,0.0
A027440,코리아이앤디,전기장비 제조업,,,,,,,,,,,,0.0
A009690,케이엠에이치,전기장비 제조업,,,,,,,,,,,,0.0
