Symbol,Name,Scenario,r,g,payout_DDM,payout_RIM,DDM_price,RIM_price,cheap_mean_3y
A064290,인텍플러스,Base,0.08,0.05,0.25,0.25,0.006404726944112175,-0.4755893628414538,0.41456535004242684
A064290,인텍플러스,Optimistic,0.065,0.05,0.3,0.3,0.01537134466586922,-1.0196534959208432,0.41456535004242684
A068330,일신바이오,Conservative,0.095,-0.0889337263217818,0.2,0.2,0.00011878259910125929,0.040142886192338106,0.4750682480101876
A068330,일신바이오,Base,0.08,-0.0789337263217818,0.25,0.25,0.00017371969195247627,0.04424998055523398,0.4750682480101876
A068330,일신바이오,Optimistic,0.065,-0.06893372632178181,0.3,0.3,0.0002500610932989598,0.04927608004307249,0.4750682480101876
A254120,자비스,Conservative,0.095,0.04,0.2,0.2,-0.0003627107035572918,-0.042150723407982545,0.16588557441407917
A254120,자비스,Base,0.08,0.05,0.25,0.25,-0.0008392044523410898,-0.10308675359199482,0.16588557441407917
A254120,자비스,Optimistic,0.065,0.05,0.3,0.3,-0.0020140906856186153,-0.2211444541485377,0.16588557441407917
A417840,저스템,Conservative,0.095,-0.08618977071935299,0.2,0.2,0.00040715045849391287,0.20661633516109187,0.5196624173651566
A417840,저스템,Base,0.08,-0.076189770719353,0.25,0.25,0.0005968604208574701,0.22721276189644812,0.5196624173651566
A417840,저스템,Optimistic,0.065,-0.066189770719353,0.3,0.3,0.0008619508482270323,0.2523072916164289,0.5196624173651566
A079900,전진건설로봇,Conservative,0.095,0.04,0.3,0.3,0.015840780548784256,-0.5154105615821869,0.7108090185676392
A079900,전진건설로봇,Base,0.08,0.05,0.35,0.35,0.03420745479084421,-1.291609128495236,0.7108090185676392
A079900,전진건설로봇,Optimistic,0.065,0.05,0.39999999999999997,0.39999999999999997,0.0781884680933582,-2.770166854407611,0.7108090185676392
A010810,정일이엔씨,Conservative,0.095,-0.01,0.25,0.25,,,
A010810,정일이엔씨,Base,0.08,0.0,0.3,0.3,,,
A010810,정일이엔씨,Optimistic,0.065,0.01,0.35,0.35,,,
A217190,제너셈,Conservative,0.095,0.04,0.3,0.3,0.004534367374540947,-0.21674610660871654,0.41711722612105895
A217190,제너셈,Base,0.08,0.05,0.35,0.35,0.009791762880118468,-0.535615622546785,0.41711722612105895
A217190,제너셈,Optimistic,0.065,0.05,0.39999999999999997,0.39999999999999997,0.02238117229741364,-1.1488857665837378,0.41711722612105895
A381620,제닉스로보틱스,Conservative,0.095,0.04,0.2,0.2,0.001925178992903914,-0.22709468589849013,0.5886383731211318
A381620,제닉스로보틱스,Base,0.08,0.05,0.25,0.25,0.0044542903381490796,-0.5609852130537896,0.5886383731211318
A381620,제닉스로보틱스,Optimistic,0.065,0.05,0.3,0.3,0.010690296811557792,-1.202904602547865,0.5886383731211318
A079370,제우스,Conservative,0.095,0.028192748387878296,0.2,0.2,0.0061026545757087375,-0.8776581907859017,0.46901436673731794
A079370,제우스,Base,0.08,0.0381927483878783,0.25,0.25,0.012308474877803807,-2.0427956472954745,0.46901436673731794
A079370,제우스,Optimistic,0.065,0.0481927483878783,0.3,0.3,0.03709399130820847,-6.89097625468781,0.46901436673731794
A054950,제이브이엠,Conservative,0.095,0.04,0.2,0.2,0.005312587643217186,-0.6474563496168011,0.5022304664801344
A054950,제이브이엠,Base,0.08,0.05,0.25,0.25,0.012291744246626301,-1.6076496060426453,0.5022304664801344
A054950,제이브이엠,Optimistic,0.065,0.05,0.3,0.3,0.029500186191903123,-3.4462751302447967,0.5022304664801344
A090470,제이스텍,Conservative,0.095,-0.1527987992503959,0.2,0.2,0.00041251813154241873,0.3768816044613883,0.5959259169681926
A090470,제이스텍,Base,0.08,-0.1427987992503959,0.25,0.25,0.0005802773442676848,0.4198216195529975,0.5959259169681926
A090470,제이스텍,Optimistic,0.065,-0.1327987992503959,0.3,0.3,0.0007934931019858586,0.47175104568121823,0.5959259169681926
A452160,제이엔비,Conservative,0.095,0.04,0.2,0.2,0.0010738066681629298,-0.1698229513741997,0.2976130239018597
A452160,제이엔비,Base,0.08,0.05,0.25,0.25,0.002484468553141394,-0.4186614490181056,0.2976130239018597
A452160,제이엔비,Optimistic,0.065,0.05,0.3,0.3,0.0059627245275393455,-0.8978096833216678,0.2976130239018597
A126880,제이엔케이글로벌,Conservative,0.095,-0.055764683327363805,0.3,0.3,0.0003914519166226877,0.11683419081501314,0.3967378704704301
A126880,제이엔케이글로벌,Base,0.08,-0.0457646833273638,0.35,0.35,0.0005532754212942248,0.12340982274007109,0.3967378704704301
A126880,제이엔케이글로벌,Optimistic,0.065,-0.0357646833273638,0.39999999999999997,0.39999999999999997,0.0007974642629585564,0.12949947265574188,0.3967378704704301
A054790,제이엠피,Conservative,0.095,-0.4807255132723094,0.2,0.25,-1.6845191839554813e-05,,
A054790,제이엠피,Base,0.08,-0.4707255132723094,0.25,0.3,-2.2436247804835852e-05,,
A054790,제이엠피,Optimistic,0.065,-0.4607255132723094,0.3,0.35,-2.8736675990294754e-05,,
A089790,제이티,Conservative,0.095,0.008713394431939499,0.2,0.2,0.0026022951533293745,-0.03348931058780169,0.5582749733683766
A089790,제이티,Base,0.08,0.0187133944319395,0.25,0.25,0.0046251797026364075,-0.11488812266907258,0.5582749733683766
A089790,제이티,Optimistic,0.065,0.0287133944319395,0.3,0.3,0.00946610809423123,-0.32480195587709937,0.5582749733683766
A412540,제일엠앤에스,Conservative,0.095,0.04,0.2,0.2,-0.0016801747384882677,-0.15236794303866866,0.5510462717359269
A412540,제일엠앤에스,Base,0.08,0.05,0.25,0.25,-0.003887423523545571,-0.371453548720177,0.5510462717359269
A412540,제일엠앤에스,Optimistic,0.065,0.05,0.3,0.3,-0.00932981645650937,-0.7969760558006854,0.5510462717359269
A082270,젬백스,Conservative,0.095,0.022180239113807697,0.2,0.2,-0.000812458523787233,-0.05497060142331072,0.4039354638961454
A082270,젬백스,Base,0.08,0.0321802391138077,0.25,0.25,-0.0015616407035801082,-0.12815466687410168,0.4039354638961454
A082270,젬백스,Optimistic,0.065,0.0421802391138077,0.3,0.3,-0.003965025373748565,-0.3743657624072439,0.4039354638961454
A044060,조광ILI,Conservative,0.095,-0.0581649284546715,0.2,0.2,-0.00020371122853661872,0.013815801048744308,0.4283155122559552
A044060,조광ILI,Base,0.08,-0.0481649284546715,0.25,0.25,-0.00030754024664542216,0.014492064327139696,0.4283155122559552
A044060,조광ILI,Optimistic,0.065,-0.038164928454671496,0.3,0.3,-0.00046329672301809454,0.015058380877420225,0.4283155122559552
A036930,주성엔지니어링,Conservative,0.095,0.04,0.2,0.2,0.007463839223646521,-0.4860755031253626,0.43079386324037666
A036930,주성엔지니어링,Base,0.08,0.05,0.25,0.25,0.017269099165287925,-1.1968305415531615,0.43079386324037666
A036930,주성엔지니어링,Optimistic,0.065,0.05,0.3,0.3,0.041445837996691014,-2.566803318657275,0.43079386324037666
A382480,지아이텍,Conservative,0.095,0.04,0.2,0.2,0.0005748175076222356,-0.10446114388592888,0.3284796091106644
A382480,지아이텍,Base,0.08,0.05,0.25,0.25,0.0013299563728038505,-0.25788984228992284,0.3284796091106644
A382480,지아이텍,Optimistic,0.065,0.05,0.3,0.3,0.003191895294729241,-0.5529947889992312,0.3284796091106644
A382800,지앤비에스 에코,Conservative,0.095,0.04,0.2,0.2,0.0017927228381136636,-0.13129861203082807,0.5535896629758126
A382800,지앤비에스 에코,Base,0.08,0.05,0.25,0.25,0.004147826278087503,-0.3268286919469547,0.5535896629758126
A382800,지앤비에스 에코,Optimistic,0.065,0.05,0.3,0.3,0.009954783067410005,-0.700544772054387,0.5535896629758126
A036890,진성티이씨,Conservative,0.095,0.04,0.3,0.3,0.007646946940212454,-0.44918235366704706,0.662850488657295
A036890,진성티이씨,Base,0.08,0.05,0.35,0.35,0.0165132387851543,-1.1165515357681872,0.662850488657295
A036890,진성티이씨,Optimistic,0.065,0.05,0.39999999999999997,0.39999999999999997,0.037744545794638394,-2.394740702153355,0.662850488657295
A009310,참엔지니어링,Conservative,0.095,-0.2425050258179868,0.2,0.2,-5.175954162974761e-05,0.03873723960844825,0.712272076861989
A009310,참엔지니어링,Base,0.08,-0.2325050258179868,0.25,0.25,-7.079775025651221e-05,0.04294240503937364,0.712272076861989
A009310,참엔지니어링,Optimistic,0.065,-0.22250502581798678,0.3,0.3,-9.354795946473096e-05,0.04787073970374109,0.712272076861989
A158310,참존글로벌,Conservative,0.095,0.04,0.25,0.2,,,0.8220991465875581
A158310,참존글로벌,Base,0.08,0.05,0.3,0.25,,,0.8220991465875581
A158310,참존글로벌,Optimistic,0.065,0.05,0.35,0.3,,,0.8220991465875581
A012600,청호ICT,Conservative,0.095,-0.1083149521561053,0.2,0.2,-8.093349962353442e-05,0.032512365472202084,0.3755535859821578
A012600,청호ICT,Base,0.08,-0.0983149521561053,0.25,0.25,-0.00011664423362384887,0.0360383669909804,0.3755535859821578
A012600,청호ICT,Optimistic,0.065,-0.08831495215610531,0.3,0.3,-0.00016460299527498295,0.04036368889459988,0.3755535859821578
A062730,케너텍,Conservative,0.095,-0.3668623741987499,0.25,0.2,,,
A062730,케너텍,Base,0.08,-0.3568623741987499,0.3,0.25,,,
A062730,케너텍,Optimistic,0.065,-0.3468623741987499,0.35,0.3,,,
A043290,케이맥,Conservative,0.095,-0.1090932488115179,0.25,0.25,,,
A043290,케이맥,Base,0.08,-0.0990932488115179,0.3,0.3,,,
A043290,케이맥,Optimistic,0.065,-0.08909324881151791,0.35,0.35,,,
A073010,케이에스피,Conservative,0.095,0.04,0.2,0.2,0.0006614959286206137,-0.054267654006176856,0.3981105990922578
A073010,케이에스피,Base,0.08,0.05,0.25,0.25,0.001530504402157069,-0.1354786091610557,0.3981105990922578
A073010,케이에스피,Optimistic,0.065,0.05,0.3,0.3,0.0036732105651769657,-0.2903444798918303,0.3981105990922578
A053080,케이엔솔,Conservative,0.095,0.04,0.2,0.2,0.0034948864727737646,-0.5887288176729321,0.5600256084628829
A053080,케이엔솔,Base,0.08,0.05,0.25,0.25,0.008086125552992185,-1.451935635982142,0.5600256084628829
A053080,케이엔솔,Optimistic,0.065,0.05,0.3,0.3,0.019406701327181242,-3.1135736420745412,0.5600256084628829
A432470,케이엔에스,Conservative,0.095,0.04,0.2,0.2,0.003871782730641164,-0.5147186885506001,0.20071534014516623
A432470,케이엔에스,Base,0.08,0.05,0.25,0.25,0.008958151149620482,-1.268361098045865,0.20071534014516623
A432470,케이엔에스,Optimistic,0.065,0.05,0.3,0.3,0.021499562759089156,-2.7200474203388962,0.20071534014516623
A036590,케이엔티,Conservative,0.095,-0.01,0.25,0.25,,,
A036590,케이엔티,Base,0.08,0.0,0.3,0.3,,,
A036590,케이엔티,Optimistic,0.065,0.01,0.35,0.35,,,
A068100,케이웨더,Conservative,0.095,0.04,0.2,0.2,-0.0004428401760438134,-0.04609215772517846,0.7100353669319187
A068100,케이웨더,Base,0.08,0.05,0.25,0.25,-0.0010246001669282942,-0.1120470312354368,0.7100353669319187
A068100,케이웨더,Optimistic,0.065,0.05,0.3,0.3,-0.0024590404006279063,-0.24044245597656505,0.7100353669319187
A077960,케이이엔지,Conservative,0.095,-0.26021905148659863,0.25,0.25,,,
A077960,케이이엔지,Base,0.08,-0.2502190514865986,0.3,0.3,,,
A077960,케이이엔지,Optimistic,0.065,-0.2402190514865986,0.35,0.35,,,
A455180,케이지에이,Conservative,0.095,0.01,0.2,0.2,0.0003658118863791819,-0.03488723364835529,0.49819481284998535
A455180,케이지에이,Base,0.08,0.02,0.25,0.25,0.0006542056631409875,-0.10775551945178781,0.49819481284998535
A455180,케이지에이,Optimistic,0.065,0.03,0.3,0.3,0.0013589885708273283,-0.29888877481395215,0.49819481284998535
A391710,코닉오토메이션,Conservative,0.095,-0.2334558598007077,0.2,0.2,2.408410009058064e-06,0.02848423745990386,0.24975906743010878
A391710,코닉오토메이션,Base,0.08,-0.2234558598007077,0.25,0.25,3.3010408695862825e-06,0.03161772058791747,0.24975906743010878
A391710,코닉오토메이션,Optimistic,0.065,-0.2134558598007077,0.3,0.3,4.372484383043339e-06,0.035298954719465744,0.24975906743010878
A183300,코미코,Conservative,0.095,0.04,0.2,0.2,0.016223884165590747,-1.2246961633979483,0.4206075216671253
A183300,코미코,Base,0.08,0.05,0.25,0.25,0.03753723199370455,-3.02948866177388,0.4206075216671253
A183300,코미코,Optimistic,0.065,0.05,0.3,0.3,0.09008935678489093,-6.495725186560041,0.4206075216671253
A089890,코세스,Conservative,0.095,0.04,0.2,0.2,0.001974214608704688,-0.1812700798374209,0.26198825317984276
A089890,코세스,Base,0.08,0.05,0.25,0.25,0.004567744136726592,-0.4469078090760963,0.26198825317984276
A089890,코세스,Optimistic,0.065,0.05,0.3,0.3,0.01096258592814382,-0.9583978983691246,0.26198825317984276
A282880,코윈테크,Conservative,0.095,0.04,0.3,0.3,0.006633486121513413,-1.1644335939729873,0.3039455932560527
A282880,코윈테크,Base,0.08,0.05,0.35,0.35,0.014324715622979683,-2.8755260617831975,0.3039455932560527
A282880,코윈테크,Optimistic,0.065,0.05,0.39999999999999997,0.39999999999999997,0.032742207138239283,-6.167352759166379,0.3039455932560527
A045520,크린앤사이언스,Conservative,0.095,-0.15976169742423102,0.3,0.3,-0.0011493621682302398,0.16776459572757937,0.3362592789244547
A045520,크린앤사이언스,Base,0.08,-0.149761697424231,0.35,0.35,-0.0015045214401996773,0.18664729781553357,0.3362592789244547
A045520,크린앤사이언스,Optimistic,0.065,-0.139761697424231,0.39999999999999997,0.39999999999999997,-0.0019520788142183044,0.20940951662822002,0.3362592789244547
A256940,킵스파마,Conservative,0.095,0.04,0.2,0.2,-0.0016680130813855716,-0.14989020689722662,0.3810496042435101
A256940,킵스파마,Base,0.08,0.05,0.25,0.25,-0.0038592850741192607,-0.36538919436360945,0.3810496042435101
A256940,킵스파마,Optimistic,0.065,0.05,0.3,0.3,-0.009262284177886226,-0.7839669515768996,0.3810496042435101
A065130,탑엔지니어링,Conservative,0.095,-0.0782710072362616,0.2,0.2,-0.0009571760389250433,0.5514705222874668,0.7246494266175669
A065130,탑엔지니어링,Base,0.08,-0.0682710072362616,0.25,0.25,-0.0014133764635647292,0.6017165578039725,0.7246494266175669
A065130,탑엔지니어링,Optimistic,0.065,-0.0582710072362616,0.3,0.3,-0.0020619148460323303,0.6617348143305872,0.7246494266175669
A323280,태성,Conservative,0.095,0.0098002908188439,0.2,0.2,0.00023094955804911523,-0.008169409052510769,0.25524579397594926
A323280,태성,Base,0.08,0.0198002908188439,0.25,0.25,0.0004126202213365738,-0.02621882078992149,0.25524579397594926
A323280,태성,Optimistic,0.065,0.029800290818843903,0.3,0.3,0.0008551158379542636,-0.07347614871967956,0.25524579397594926
A036900,택산아이엔씨,Conservative,0.095,0.04,0.25,0.25,,,
A036900,택산아이엔씨,Base,0.08,0.05,0.3,0.3,,,
A036900,택산아이엔씨,Optimistic,0.065,0.05,0.35,0.35,,,
A095610,테스,Conservative,0.095,-0.1677929531479631,0.3,0.3,0.001959520608751318,0.6155030928990426,0.6111769357384496
A095610,테스,Base,0.08,-0.1577929531479631,0.35,0.35,0.002556812270829741,0.6854678665918313,0.6111769357384496
A095610,테스,Optimistic,0.065,-0.1477929531479631,0.39999999999999997,0.39999999999999997,0.0033041425649660153,0.769551120085403,0.6111769357384496
A048510,테스텍,Conservative,0.095,-0.4293532668689467,0.25,0.25,,,
A048510,테스텍,Base,0.08,-0.4193532668689467,0.3,0.3,,,
A048510,테스텍,Optimistic,0.065,-0.4093532668689467,0.35,0.35,,,
A076090,테이크시스템,Conservative,0.095,-0.702777925458073,0.25,0.25,,,
A076090,테이크시스템,Base,0.08,-0.692777925458073,0.3,0.3,,,
A076090,테이크시스템,Optimistic,0.065,-0.682777925458073,0.35,0.35,,,
A089030,테크윙,Conservative,0.095,-0.1733743627832878,0.2,0.2,0.00021577158300124514,0.23760008641342778,0.45588317595988864
A089030,테크윙,Base,0.08,-0.1633743627832878,0.25,0.25,0.00030101820239025837,0.26457469617061063,0.45588317595988864
A089030,테크윙,Optimistic,0.065,-0.15337436278328778,0.3,0.3,0.0004073872449450251,0.2969228881517679,0.45588317595988864
A108230,톱텍,Conservative,0.095,0.04,0.2,0.2,-0.0017297718921914504,-0.4828360492514012,0.6975914646989128
A108230,톱텍,Base,0.08,0.05,0.25,0.25,-0.004002176553447766,-1.1827711118884185,0.6975914646989128
A108230,톱텍,Optimistic,0.065,0.05,0.3,0.3,-0.009605223728274638,-2.537153377529992,0.6975914646989128
A117730,티로보틱스,Conservative,0.095,-0.0081956390411349,0.2,0.2,-0.002244787476394131,-0.009001896541833136,0.35631476289560515
A117730,티로보틱스,Base,0.08,0.0018043609588651,0.25,0.25,-0.0037404250744722243,-0.028019986794648632,0.35631476289560515
A117730,티로보틱스,Optimistic,0.065,0.0118043609588651,0.3,0.3,-0.006663805882284036,-0.06796618956331413,0.35631476289560515
A043220,티에스넥스젠,Conservative,0.095,0.04,0.3,0.3,-0.00028108474640113954,-0.021313364799043305,0.4523373555412969
A043220,티에스넥스젠,Base,0.08,0.05,0.35,0.35,-0.0006069898970761787,-0.05199962228857209,0.4523373555412969
A043220,티에스넥스젠,Optimistic,0.065,0.05,0.39999999999999997,0.39999999999999997,-0.0013874054790312656,-0.11153128306914828,0.4523373555412969
A277880,티에스아이,Conservative,0.095,0.04,0.2,0.2,-3.815935145432518e-05,-0.22335510266166872,0.1089955428598493
A277880,티에스아이,Base,0.08,0.05,0.25,0.25,-8.828936484324036e-05,-0.5483418607976497,0.1089955428598493
A277880,티에스아이,Optimistic,0.065,0.05,0.3,0.3,-0.00021189447562377687,-1.1761271904829917,0.1089955428598493
A066350,티에스엠텍,Conservative,0.095,0.04,0.25,0.2,,,0.7473032714412025
A066350,티에스엠텍,Base,0.08,0.05,0.3,0.25,,,0.7473032714412025
A066350,티에스엠텍,Optimistic,0.065,0.05,0.35,0.3,,,0.7473032714412025
A484810,티엑스알로보틱스,Conservative,0.095,0.04,0.2,0.2,0.11787512460047242,-6.976798824710963,0.6737916298261126
A484810,티엑스알로보틱스,Base,0.08,0.05,0.25,0.25,0.27272790247104495,-17.225140896747167,0.6737916298261126
A484810,티엑스알로보틱스,Optimistic,0.065,0.05,0.3,0.3,0.6545469659305079,-36.93762022104201,0.6737916298261126
A067950,티이씨,Conservative,0.095,-0.5409868715934124,0.25,0.25,,,
A067950,티이씨,Base,0.08,-0.5309868715934124,0.3,0.3,,,
A067950,티이씨,Optimistic,0.065,-0.5209868715934124,0.35,0.35,,,
A241790,티이엠씨씨엔에스,Conservative,0.095,0.04,0.3,0.3,0.008018150313171147,-0.48623955893940907,0.5854052896972229
A241790,티이엠씨씨엔에스,Base,0.08,0.05,0.35,0.35,0.01731483581249699,-1.200997002586247,0.5854052896972229
A241790,티이엠씨씨엔에스,Optimistic,0.065,0.05,0.39999999999999997,0.39999999999999997,0.03957676757142169,-2.576067700191178,0.5854052896972229
A058530,파나케이아,Conservative,0.095,0.0206366452777631,0.2,0.2,-0.0005086783099594335,-0.05688251195873399,0.7300861651586735
A058530,파나케이아,Base,0.08,0.0306366452777631,0.25,0.25,-0.0009672571810112185,-0.13338548156552482,0.7300861651586735
